Year,City,Sport,Discipline,NOC,Event,Event gender,Medal,new_column
1980,Lake Placid,Skiing,Cross Country S,SWE,15km,M,Gold,fuck_off
1980,Lake Placid,Skiing,Cross Country S,TCH,5km,W,Bronze,fuck_off
1980,Lake Placid,Biathlon,Biathlon,URS,10km,M,Bronze,fuck_off
1980,Lake Placid,Biathlon,Biathlon,URS,10km,M,Silver,fuck_off
1980,Lake Placid,Biathlon,Biathlon,URS,20km,M,Gold,fuck_off
1980,Lake Placid,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold,fuck_off
1980,Lake Placid,Ice Hockey,Ice Hockey,URS,ice hockey,M,Silver,fuck_off
1980,Lake Placid,Luge,Luge,URS,singles,W,Bronze,fuck_off
1980,Lake Placid,Luge,Luge,URS,singles,W,Gold,fuck_off
1980,Lake Placid,Skating,Figure skating,URS,ice dancing,X,Bronze,fuck_off
1980,Lake Placid,Skating,Figure skating,URS,ice dancing,X,Gold,fuck_off
1980,Lake Placid,Skating,Figure skating,URS,pairs,X,Gold,fuck_off
1980,Lake Placid,Skating,Figure skating,URS,pairs,X,Silver,fuck_off
1980,Lake Placid,Skating,Speed skating,URS,1000m,M,Bronze,fuck_off
1980,Lake Placid,Skating,Speed skating,URS,1000m,W,Gold,fuck_off
1980,Lake Placid,Skating,Speed skating,URS,500m,M,Silver,fuck_off
1980,Lake Placid,Skating,Speed skating,URS,500m,W,Bronze,fuck_off
1980,Lake Placid,Skiing,Cross Country S,URS,30km mass start,M,Gold,fuck_off
1980,Lake Placid,Skiing,Cross Country S,URS,30km mass start,M,Silver,fuck_off
1980,Lake Placid,Skiing,Cross Country S,URS,4x10km relay,M,Gold,fuck_off
1980,Lake Placid,Skiing,Cross Country S,URS,4x5km relay,W,Silver,fuck_off
1980,Lake Placid,Skiing,Cross Country S,URS,50km,M,Bronze,fuck_off
1980,Lake Placid,Skiing,Cross Country S,URS,50km,M,Gold,fuck_off
1980,Lake Placid,Skiing,Cross Country S,URS,5km,W,Gold,fuck_off
1980,Lake Placid,Ice Hockey,Ice Hockey,USA,ice hockey,M,Gold,fuck_off
1980,Lake Placid,Skating,Figure skating,USA,individual,M,Bronze,fuck_off
1980,Lake Placid,Skating,Figure skating,USA,individual,W,Silver,fuck_off
1980,Lake Placid,Skating,Speed skating,USA,10000m,M,Gold,fuck_off
1980,Lake Placid,Skating,Speed skating,USA,1000m,M,Gold,fuck_off
1980,Lake Placid,Skating,Speed skating,USA,1000m,W,Silver,fuck_off
1980,Lake Placid,Skating,Speed skating,USA,1500m,M,Gold,fuck_off
1980,Lake Placid,Skating,Speed skating,USA,3000m,W,Bronze,fuck_off
1980,Lake Placid,Skating,Speed skating,USA,5000m,M,Gold,fuck_off
1980,Lake Placid,Skating,Speed skating,USA,500m,M,Gold,fuck_off
1980,Lake Placid,Skating,Speed skating,USA,500m,W,Silver,fuck_off
1980,Lake Placid,Skiing,Alpine Skiing,USA,slalom,M,Silver,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,AUT,downhill,M,Bronze,fuck_off
1984,Sarajevo,Skating,Figure skating,CAN,individual,M,Silver,fuck_off
1984,Sarajevo,Skating,Speed skating,CAN,1000m,M,Gold,fuck_off
1984,Sarajevo,Skating,Speed skating,CAN,1500m,M,Gold,fuck_off
1984,Sarajevo,Skating,Speed skating,CAN,500m,M,Bronze,fuck_off
1984,Sarajevo,Skiing,Cross Country S,FIN,10km,W,Gold,fuck_off
1984,Sarajevo,Skiing,Cross Country S,FIN,15km,M,Bronze,fuck_off
1984,Sarajevo,Skiing,Cross Country S,FIN,15km,M,Silver,fuck_off
1984,Sarajevo,Skiing,Cross Country S,FIN,20km,W,Gold,fuck_off
1984,Sarajevo,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze,fuck_off
1984,Sarajevo,Skiing,Cross Country S,FIN,4x5km relay,W,Bronze,fuck_off
1984,Sarajevo,Skiing,Cross Country S,FIN,50km,M,Bronze,fuck_off
1984,Sarajevo,Skiing,Cross Country S,FIN,5km,W,Gold,fuck_off
1984,Sarajevo,Skiing,Nordic Combined,FIN,individual,M,Bronze,fuck_off
1984,Sarajevo,Skiing,Nordic Combined,FIN,individual,M,Silver,fuck_off
1984,Sarajevo,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Gold,fuck_off
1984,Sarajevo,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Bronze,fuck_off
1984,Sarajevo,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Silver,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,FRA,giant slalom,W,Bronze,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,FRA,slalom,M,Bronze,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,FRA,slalom,W,Silver,fuck_off
1984,Sarajevo,Biathlon,Biathlon,FRG,10km,M,Silver,fuck_off
1984,Sarajevo,Biathlon,Biathlon,FRG,20km,M,Gold,fuck_off
1984,Sarajevo,Biathlon,Biathlon,FRG,4x7.5km relay,M,Bronze,fuck_off
1984,Sarajevo,Luge,Luge,FRG,doubles,X,Gold,fuck_off
1984,Sarajevo,Skating,Figure skating,GBR,ice dancing,X,Gold,fuck_off
1984,Sarajevo,Biathlon,Biathlon,GDR,10km,M,Bronze,fuck_off
1984,Sarajevo,Biathlon,Biathlon,GDR,20km,M,Silver,fuck_off
1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,four-man,M,Gold,fuck_off
1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,four-man,M,Silver,fuck_off
1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,two-man,M,Gold,fuck_off
1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,two-man,M,Silver,fuck_off
1984,Sarajevo,Luge,Luge,GDR,doubles,X,Bronze,fuck_off
1984,Sarajevo,Luge,Luge,GDR,singles,W,Bronze,fuck_off
1984,Sarajevo,Luge,Luge,GDR,singles,W,Gold,fuck_off
1984,Sarajevo,Luge,Luge,GDR,singles,W,Silver,fuck_off
1984,Sarajevo,Skating,Figure skating,GDR,individual,W,Gold,fuck_off
1984,Sarajevo,Skating,Speed skating,GDR,10000m,M,Bronze,fuck_off
1984,Sarajevo,Skating,Speed skating,GDR,1000m,W,Gold,fuck_off
1984,Sarajevo,Skating,Speed skating,GDR,1000m,W,Silver,fuck_off
1984,Sarajevo,Skating,Speed skating,GDR,1500m,W,Gold,fuck_off
1984,Sarajevo,Skating,Speed skating,GDR,1500m,W,Silver,fuck_off
1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Bronze,fuck_off
1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Gold,fuck_off
1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Silver,fuck_off
1984,Sarajevo,Skating,Speed skating,GDR,5000m,M,Bronze,fuck_off
1984,Sarajevo,Skating,Speed skating,GDR,500m,W,Gold,fuck_off
1984,Sarajevo,Skating,Speed skating,GDR,500m,W,Silver,fuck_off
1984,Sarajevo,Skiing,Ski Jumping,GDR,K120 individual (90m),M,Silver,fuck_off
1984,Sarajevo,Skiing,Ski Jumping,GDR,K90 individual (70m),M,Gold,fuck_off
1984,Sarajevo,Luge,Luge,ITA,singles,M,Gold,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,ITA,slalom,W,Gold,fuck_off
1984,Sarajevo,Skating,Speed skating,JPN,500m,M,Silver,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,LIE,giant slalom,M,Bronze,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,LIE,slalom,W,Bronze,fuck_off
1984,Sarajevo,Biathlon,Biathlon,NOR,10km,M,Gold,fuck_off
1984,Sarajevo,Biathlon,Biathlon,NOR,20km,M,Bronze,fuck_off
1984,Sarajevo,Biathlon,Biathlon,NOR,4x7.5km relay,M,Silver,fuck_off
1984,Sarajevo,Skating,Speed skating,NOR,1000m,M,Bronze,fuck_off
1984,Sarajevo,Skiing,Cross Country S,NOR,10km,W,Bronze,fuck_off
1984,Sarajevo,Skiing,Cross Country S,NOR,20km,W,Bronze,fuck_off
1984,Sarajevo,Skiing,Cross Country S,NOR,4x5km relay,W,Gold,fuck_off
1984,Sarajevo,Skiing,Cross Country S,NOR,5km,W,Silver,fuck_off
1984,Sarajevo,Skiing,Nordic Combined,NOR,individual,M,Gold,fuck_off
1984,Sarajevo,Bobsleigh,Bobsleigh,SUI,four-man,M,Bronze,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,M,Silver,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,W,Gold,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,W,Silver,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,SUI,giant slalom,M,Gold,fuck_off
1984,Sarajevo,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Bronze,fuck_off
1984,Sarajevo,Skating,Speed skating,SWE,10000m,M,Silver,fuck_off
1984,Sarajevo,Skating,Speed skating,SWE,5000m,M,Gold,fuck_off
1984,Sarajevo,Skiing,Cross Country S,SWE,15km,M,Gold,fuck_off
1984,Sarajevo,Skiing,Cross Country S,SWE,30km mass start,M,Bronze,fuck_off
1984,Sarajevo,Skiing,Cross Country S,SWE,4x10km relay,M,Gold,fuck_off
1984,Sarajevo,Skiing,Cross Country S,SWE,50km,M,Gold,fuck_off
1984,Sarajevo,Skiing,Cross Country S,SWE,50km,M,Silver,fuck_off
1984,Sarajevo,Ice Hockey,Ice Hockey,TCH,ice hockey,M,Silver,fuck_off
1984,Sarajevo,Skating,Figure skating,TCH,individual,M,Bronze,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,TCH,downhill,W,Bronze,fuck_off
1984,Sarajevo,Skiing,Cross Country S,TCH,4x5km relay,W,Silver,fuck_off
1984,Sarajevo,Skiing,Cross Country S,TCH,5km,W,Bronze,fuck_off
1984,Sarajevo,Skiing,Ski Jumping,TCH,K120 individual (90m),M,Bronze,fuck_off
1984,Sarajevo,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold,fuck_off
1984,Sarajevo,Bobsleigh,Bobsleigh,URS,two-man,M,Bronze,fuck_off
1984,Sarajevo,Ice Hockey,Ice Hockey,URS,ice hockey,M,Gold,fuck_off
1984,Sarajevo,Luge,Luge,URS,doubles,X,Silver,fuck_off
1984,Sarajevo,Luge,Luge,URS,singles,M,Bronze,fuck_off
1984,Sarajevo,Luge,Luge,URS,singles,M,Silver,fuck_off
1984,Sarajevo,Skating,Figure skating,URS,ice dancing,X,Bronze,fuck_off
1984,Sarajevo,Skating,Figure skating,URS,ice dancing,X,Silver,fuck_off
1984,Sarajevo,Skating,Figure skating,URS,individual,W,Bronze,fuck_off
1984,Sarajevo,Skating,Figure skating,URS,pairs,X,Bronze,fuck_off
1984,Sarajevo,Skating,Figure skating,URS,pairs,X,Gold,fuck_off
1984,Sarajevo,Skating,Speed skating,URS,10000m,M,Gold,fuck_off
1984,Sarajevo,Skating,Speed skating,URS,1000m,M,Silver,fuck_off
1984,Sarajevo,Skating,Speed skating,URS,1000m,W,Bronze,fuck_off
1984,Sarajevo,Skating,Speed skating,URS,1500m,M,Bronze,fuck_off
1984,Sarajevo,Skating,Speed skating,URS,1500m,M,Silver,fuck_off
1984,Sarajevo,Skating,Speed skating,URS,1500m,W,Bronze,fuck_off
1984,Sarajevo,Skating,Speed skating,URS,5000m,M,Silver,fuck_off
1984,Sarajevo,Skating,Speed skating,URS,500m,M,Gold,fuck_off
1984,Sarajevo,Skating,Speed skating,URS,500m,W,Bronze,fuck_off
1984,Sarajevo,Skiing,Cross Country S,URS,10km,W,Silver,fuck_off
1984,Sarajevo,Skiing,Cross Country S,URS,20km,W,Silver,fuck_off
1984,Sarajevo,Skiing,Cross Country S,URS,30km mass start,M,Gold,fuck_off
1984,Sarajevo,Skiing,Cross Country S,URS,30km mass start,M,Silver,fuck_off
1984,Sarajevo,Skiing,Cross Country S,URS,4x10km relay,M,Silver,fuck_off
1984,Sarajevo,Skating,Figure skating,USA,individual,M,Gold,fuck_off
1984,Sarajevo,Skating,Figure skating,USA,individual,W,Silver,fuck_off
1984,Sarajevo,Skating,Figure skating,USA,pairs,X,Silver,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,USA,downhill,M,Gold,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,USA,giant slalom,W,Gold,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,USA,giant slalom,W,Silver,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,USA,slalom,M,Gold,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,USA,slalom,M,Silver,fuck_off
1984,Sarajevo,Skiing,Alpine Skiing,YUG,giant slalom,M,Silver,fuck_off
1988,Calgary,Skating,Speed skating,AUT,10000m,M,Silver,fuck_off
1988,Calgary,Skating,Speed skating,AUT,1500m,M,Bronze,fuck_off
1988,Calgary,Skiing,Alpine Skiing,AUT,alpine combined,M,Gold,fuck_off
1988,Calgary,Skiing,Alpine Skiing,AUT,alpine combined,M,Silver,fuck_off
1988,Calgary,Skiing,Alpine Skiing,AUT,alpine combined,W,Gold,fuck_off
1988,Calgary,Skiing,Alpine Skiing,AUT,giant slalom,M,Silver,fuck_off
1988,Calgary,Skiing,Alpine Skiing,AUT,super-G,M,Silver,fuck_off
1988,Calgary,Skiing,Alpine Skiing,AUT,super-G,W,Gold,fuck_off
1988,Calgary,Skiing,Nordic Combined,AUT,individual,M,Silver,fuck_off
1988,Calgary,Skiing,Nordic Combined,AUT,Team,M,Bronze,fuck_off
1988,Calgary,Skating,Figure skating,CAN,ice dancing,X,Bronze,fuck_off
1988,Calgary,Skating,Figure skating,CAN,individual,M,Silver,fuck_off
1988,Calgary,Skating,Figure skating,CAN,individual,W,Silver,fuck_off
1988,Calgary,Skiing,Alpine Skiing,CAN,downhill,W,Bronze,fuck_off
1988,Calgary,Skiing,Alpine Skiing,CAN,super-G,W,Bronze,fuck_off
1988,Calgary,Ice Hockey,Ice Hockey,FIN,ice hockey,M,Silver,fuck_off
1988,Calgary,Skiing,Cross Country S,FIN,10km,W,Bronze,fuck_off
1988,Calgary,Skiing,Cross Country S,FIN,4x5km relay,W,Bronze,fuck_off
1988,Calgary,Skiing,Cross Country S,FIN,5km,W,Gold,fuck_off
1988,Calgary,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Gold,fuck_off
1988,Calgary,Skiing,Ski Jumping,FIN,K120 team (90m),M,Gold,fuck_off
1988,Calgary,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Gold,fuck_off
1988,Calgary,Skiing,Alpine Skiing,FRA,downhill,M,Bronze,fuck_off
1988,Calgary,Skiing,Alpine Skiing,FRA,super-G,M,Gold,fuck_off
1988,Calgary,Biathlon,Biathlon,FRG,4x7.5km relay,M,Silver,fuck_off
1988,Calgary,Luge,Luge,FRG,doubles,X,Bronze,fuck_off
1988,Calgary,Luge,Luge,FRG,singles,M,Silver,fuck_off
1988,Calgary,Skiing,Alpine Skiing,FRG,downhill,W,Gold,fuck_off
1988,Calgary,Skiing,Alpine Skiing,FRG,giant slalom,W,Silver,fuck_off
1988,Calgary,Skiing,Alpine Skiing,FRG,slalom,M,Silver,fuck_off
1988,Calgary,Skiing,Alpine Skiing,FRG,slalom,W,Bronze,fuck_off
1988,Calgary,Skiing,Nordic Combined,FRG,Team,M,Gold,fuck_off
1988,Calgary,Biathlon,Biathlon,GDR,10km,M,Gold,fuck_off
1988,Calgary,Biathlon,Biathlon,GDR,20km,M,Gold,fuck_off
1988,Calgary,Bobsleigh,Bobsleigh,GDR,four-man,M,Silver,fuck_off
1988,Calgary,Bobsleigh,Bobsleigh,GDR,two-man,M,Bronze,fuck_off
1988,Calgary,Bobsleigh,Bobsleigh,GDR,two-man,M,Silver,fuck_off
1988,Calgary,Luge,Luge,GDR,doubles,X,Gold,fuck_off
1988,Calgary,Luge,Luge,GDR,doubles,X,Silver,fuck_off
1988,Calgary,Luge,Luge,GDR,singles,M,Gold,fuck_off
1988,Calgary,Luge,Luge,GDR,singles,W,Bronze,fuck_off
1988,Calgary,Luge,Luge,GDR,singles,W,Gold,fuck_off
1988,Calgary,Luge,Luge,GDR,singles,W,Silver,fuck_off
1988,Calgary,Skating,Figure skating,GDR,individual,W,Gold,fuck_off
1988,Calgary,Skating,Speed skating,GDR,1000m,M,Silver,fuck_off
1988,Calgary,Skating,Speed skating,GDR,1000m,W,Gold,fuck_off
1988,Calgary,Skating,Speed skating,GDR,1000m,W,Silver,fuck_off
1988,Calgary,Skating,Speed skating,GDR,1500m,M,Gold,fuck_off
1988,Calgary,Skating,Speed skating,GDR,1500m,W,Bronze,fuck_off
1988,Calgary,Skating,Speed skating,GDR,1500m,W,Silver,fuck_off
1988,Calgary,Skating,Speed skating,GDR,3000m,W,Bronze,fuck_off
1988,Calgary,Skating,Speed skating,GDR,3000m,W,Silver,fuck_off
1988,Calgary,Skating,Speed skating,GDR,5000m,W,Bronze,fuck_off
1988,Calgary,Skating,Speed skating,GDR,5000m,W,Silver,fuck_off
1988,Calgary,Skating,Speed skating,GDR,500m,M,Gold,fuck_off
1988,Calgary,Skating,Speed skating,GDR,500m,W,Bronze,fuck_off
1988,Calgary,Skating,Speed skating,GDR,500m,W,Silver,fuck_off
1988,Calgary,Biathlon,Biathlon,ITA,20km,M,Bronze,fuck_off
1988,Calgary,Biathlon,Biathlon,ITA,4x7.5km relay,M,Bronze,fuck_off
1988,Calgary,Skiing,Alpine Skiing,ITA,giant slalom,M,Gold,fuck_off
1988,Calgary,Skiing,Alpine Skiing,ITA,slalom,M,Gold,fuck_off
1988,Calgary,Skiing,Cross Country S,ITA,50km,M,Silver,fuck_off
1988,Calgary,Skating,Speed skating,JPN,500m,M,Bronze,fuck_off
1988,Calgary,Skiing,Alpine Skiing,LIE,slalom,M,Bronze,fuck_off
1988,Calgary,Skating,Speed skating,NED,10000m,M,Bronze,fuck_off
1988,Calgary,Skating,Speed skating,NED,1500m,W,Gold,fuck_off
1988,Calgary,Skating,Speed skating,NED,3000m,W,Gold,fuck_off
1988,Calgary,Skating,Speed skating,NED,5000m,M,Bronze,fuck_off
1988,Calgary,Skating,Speed skating,NED,5000m,M,Silver,fuck_off
1988,Calgary,Skating,Speed skating,NED,5000m,W,Gold,fuck_off
1988,Calgary,Skating,Speed skating,NED,500m,M,Silver,fuck_off
1988,Calgary,Skiing,Cross Country S,NOR,15km,M,Silver,fuck_off
1988,Calgary,Skiing,Cross Country S,NOR,30km mass start,M,Bronze,fuck_off
1988,Calgary,Skiing,Cross Country S,NOR,4x5km relay,W,Silver,fuck_off
1988,Calgary,Skiing,Ski Jumping,NOR,K120 individual (90m),M,Silver,fuck_off
1988,Calgary,Skiing,Ski Jumping,NOR,K120 team (90m),M,Bronze,fuck_off
1988,Calgary,Bobsleigh,Bobsleigh,SUI,four-man,M,Gold,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SUI,alpine combined,M,Bronze,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SUI,alpine combined,W,Bronze,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SUI,alpine combined,W,Silver,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SUI,downhill,M,Gold,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SUI,downhill,M,Silver,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SUI,downhill,W,Silver,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SUI,giant slalom,M,Bronze,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SUI,giant slalom,W,Bronze,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SUI,giant slalom,W,Gold,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SUI,slalom,W,Gold,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SUI,super-G,W,Silver,fuck_off
1988,Calgary,Skiing,Cross Country S,SUI,50km,M,Bronze,fuck_off
1988,Calgary,Skiing,Nordic Combined,SUI,individual,M,Gold,fuck_off
1988,Calgary,Skiing,Nordic Combined,SUI,Team,M,Silver,fuck_off
1988,Calgary,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Bronze,fuck_off
1988,Calgary,Skating,Speed skating,SWE,10000m,M,Gold,fuck_off
1988,Calgary,Skating,Speed skating,SWE,5000m,M,Gold,fuck_off
1988,Calgary,Skiing,Alpine Skiing,SWE,super-G,M,Bronze,fuck_off
1988,Calgary,Skiing,Cross Country S,SWE,4x10km relay,M,Gold,fuck_off
1988,Calgary,Skiing,Cross Country S,SWE,50km,M,Gold,fuck_off
1988,Calgary,Skiing,Cross Country S,TCH,4x10km relay,M,Bronze,fuck_off
1988,Calgary,Skiing,Ski Jumping,TCH,K90 individual (70m),M,Bronze,fuck_off
1988,Calgary,Skiing,Ski Jumping,TCH,K90 individual (70m),M,Silver,fuck_off
1988,Calgary,Biathlon,Biathlon,URS,10km,M,Bronze,fuck_off
1988,Calgary,Biathlon,Biathlon,URS,10km,M,Silver,fuck_off
1988,Calgary,Biathlon,Biathlon,URS,20km,M,Silver,fuck_off
1988,Calgary,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold,fuck_off
1988,Calgary,Bobsleigh,Bobsleigh,URS,four-man,M,Bronze,fuck_off
1988,Calgary,Bobsleigh,Bobsleigh,URS,two-man,M,Gold,fuck_off
1988,Calgary,Ice Hockey,Ice Hockey,URS,ice hockey,M,Gold,fuck_off
1988,Calgary,Luge,Luge,URS,singles,M,Bronze,fuck_off
1988,Calgary,Skating,Figure skating,URS,ice dancing,X,Gold,fuck_off
1988,Calgary,Skating,Figure skating,URS,ice dancing,X,Silver,fuck_off
1988,Calgary,Skating,Figure skating,URS,individual,M,Bronze,fuck_off
1988,Calgary,Skating,Figure skating,URS,pairs,X,Gold,fuck_off
1988,Calgary,Skating,Figure skating,URS,pairs,X,Silver,fuck_off
1988,Calgary,Skating,Speed skating,URS,1000m,M,Bronze,fuck_off
1988,Calgary,Skating,Speed skating,URS,1000m,M,Gold,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,10km,W,Gold,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,10km,W,Silver,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,15km,M,Bronze,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,15km,M,Gold,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,20km,W,Bronze,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,20km,W,Gold,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,20km,W,Silver,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,30km mass start,M,Gold,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,30km mass start,M,Silver,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,4x10km relay,M,Silver,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,4x5km relay,W,Gold,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,5km,W,Bronze,fuck_off
1988,Calgary,Skiing,Cross Country S,URS,5km,W,Silver,fuck_off
1988,Calgary,Skiing,Nordic Combined,URS,individual,M,Bronze,fuck_off
1988,Calgary,Skating,Figure skating,USA,individual,M,Gold,fuck_off
1988,Calgary,Skating,Figure skating,USA,individual,W,Bronze,fuck_off
1988,Calgary,Skating,Figure skating,USA,pairs,X,Bronze,fuck_off
1988,Calgary,Skating,Speed skating,USA,1000m,W,Bronze,fuck_off
1988,Calgary,Skating,Speed skating,USA,1500m,M,Silver,fuck_off
1988,Calgary,Skating,Speed skating,USA,500m,W,Gold,fuck_off
1988,Calgary,Skiing,Alpine Skiing,YUG,slalom,W,Silver,fuck_off
1988,Calgary,Skiing,Ski Jumping,YUG,K120 individual (90m),M,Bronze,fuck_off
1988,Calgary,Skiing,Ski Jumping,YUG,K120 team (90m),M,Silver,fuck_off
1992,Albertville,Bobsleigh,Bobsleigh,AUT,four-man,M,Gold,fuck_off
1992,Albertville,Luge,Luge,AUT,singles,M,Bronze,fuck_off
1992,Albertville,Luge,Luge,AUT,singles,M,Silver,fuck_off
1992,Albertville,Luge,Luge,AUT,singles,W,Gold,fuck_off
1992,Albertville,Luge,Luge,AUT,singles,W,Silver,fuck_off
1992,Albertville,Skating,Speed skating,AUT,3000m,W,Bronze,fuck_off
1992,Albertville,Skiing,Alpine Skiing,AUT,alpine combined,W,Gold,fuck_off
1992,Albertville,Skiing,Alpine Skiing,AUT,alpine combined,W,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,AUT,downhill,M,Bronze,fuck_off
1992,Albertville,Skiing,Alpine Skiing,AUT,downhill,M,Gold,fuck_off
1992,Albertville,Skiing,Alpine Skiing,AUT,downhill,W,Bronze,fuck_off
1992,Albertville,Skiing,Alpine Skiing,AUT,giant slalom,W,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,AUT,slalom,M,Bronze,fuck_off
1992,Albertville,Skiing,Alpine Skiing,AUT,slalom,W,Gold,fuck_off
1992,Albertville,Skiing,Nordic Combined,AUT,individual,M,Bronze,fuck_off
1992,Albertville,Skiing,Nordic Combined,AUT,Team,M,Bronze,fuck_off
1992,Albertville,Skiing,Ski Jumping,AUT,K120 individual (90m),M,Bronze,fuck_off
1992,Albertville,Skiing,Ski Jumping,AUT,K120 individual (90m),M,Silver,fuck_off
1992,Albertville,Skiing,Ski Jumping,AUT,K120 team (90m),M,Silver,fuck_off
1992,Albertville,Skiing,Ski Jumping,AUT,K90 individual (70m),M,Gold,fuck_off
1992,Albertville,Skiing,Ski Jumping,AUT,K90 individual (70m),M,Silver,fuck_off
1992,Albertville,Biathlon,Biathlon,CAN,15km,W,Bronze,fuck_off
1992,Albertville,Ice Hockey,Ice Hockey,CAN,ice hockey,M,Silver,fuck_off
1992,Albertville,Skating,Figure skating,CAN,pairs,X,Bronze,fuck_off
1992,Albertville,Skating,Short Track S.,CAN,1000m,M,Silver,fuck_off
1992,Albertville,Skating,Short Track S.,CAN,3000m relay,W,Gold,fuck_off
1992,Albertville,Skating,Short Track S.,CAN,5000m relay,M,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,CAN,downhill,W,Gold,fuck_off
1992,Albertville,Skating,Short Track S.,CHN,500m,W,Silver,fuck_off
1992,Albertville,Skating,Speed skating,CHN,1000m,W,Silver,fuck_off
1992,Albertville,Skating,Speed skating,CHN,500m,W,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,ESP,slalom,W,Bronze,fuck_off
1992,Albertville,Biathlon,Biathlon,EUN,15km,W,Silver,fuck_off
1992,Albertville,Biathlon,Biathlon,EUN,20km,M,Gold,fuck_off
1992,Albertville,Biathlon,Biathlon,EUN,3x7.5km relay,W,Bronze,fuck_off
1992,Albertville,Biathlon,Biathlon,EUN,4x7.5km relay,M,Silver,fuck_off
1992,Albertville,Biathlon,Biathlon,EUN,7.5km,W,Bronze,fuck_off
1992,Albertville,Biathlon,Biathlon,EUN,7.5km,W,Gold,fuck_off
1992,Albertville,Ice Hockey,Ice Hockey,EUN,ice hockey,M,Gold,fuck_off
1992,Albertville,Skating,Figure skating,EUN,ice dancing,X,Bronze,fuck_off
1992,Albertville,Skating,Figure skating,EUN,ice dancing,X,Gold,fuck_off
1992,Albertville,Skating,Figure skating,EUN,individual,M,Gold,fuck_off
1992,Albertville,Skating,Figure skating,EUN,pairs,X,Gold,fuck_off
1992,Albertville,Skating,Figure skating,EUN,pairs,X,Silver,fuck_off
1992,Albertville,Skating,Short Track S.,EUN,3000m relay,W,Bronze,fuck_off
1992,Albertville,Skiing,Cross Country S,EUN,15km mass start,W,Bronze,fuck_off
1992,Albertville,Skiing,Cross Country S,EUN,15km mass start,W,Gold,fuck_off
